price,model_year,model,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,condition
13900,2017,chevrolet impala,6,gas,110100,automatic,sedan,black,0,2018-09-27,63,fair
6700,2012,chevrolet cruze,4,gas,154000,automatic,sedan,blue,0,2018-12-26,141,fair
14600,2018,jeep cherokee,4,gas,82000,automatic,SUV,grey,0,2018-07-20,36,good
17990,2015,ford f-150,6,gas,129000,automatic,truck,white,1,2019-01-24,12,fair
13300,2017,ford escape,4,gas,126000,automatic,SUV,silver,1,2018-06-11,51,fair
9900,2011,ford edge,6,gas,87485,automatic,SUV,white,0,2018-09-15,37,good
6200,2008,ford mustang,6,gas,105418,automatic,convertible,grey,0,2019-01-28,9,fair
19995,2013,chevrolet silverado,8,gas,91888,automatic,SUV,white,1,2019-03-19,60,good
6500,2000,ford f-250,8,diesel,200000,automatic,truck,Unknown,1,2019-03-31,26,salvage
5500,2000,chevrolet tahoe,8,gas,201697,automatic,SUV,Unknown,0,2018-12-06,24,salvage
15995,2011,chevrolet silverado,8,gas,133247,automatic,pickup,white,1,2018-11-12,24,fair
15900,2010,toyota tundra,8,gas,141400,automatic,pickup,Unknown,1,2018-07-12,97,fair
7950,2008,buick enclave,6,gas,104241,automatic,SUV,Unknown,0,2019-04-18,82,fair
6475,2009,honda accord,6,gas,1790,automatic,coupe,Unknown,0,2018-06-10,32,like new
16995,2007,toyota tundra,8,gas,130267,automatic,pickup,red,1,2018-11-07,32,fair
29900,2015,chevrolet tahoe,8,gas,99500,automatic,SUV,black,1,2018-05-17,22,good
25000,2012,ford f-150,6,gas,53000,automatic,truck,red,1,2018-05-04,21,good
5500,2008,subaru impreza,4,gas,143500,automatic,wagon,silver,1,2018-12-04,14,fair
6200,2016,ford focus,4,gas,160700,automatic,sedan,white,0,2018-08-07,48,fair
2700,1998,ford explorer,6,gas,192900,automatic,SUV,blue,1,2018-12-08,20,salvage
4200,2004,dodge dakota,6,gas,176523,manual,truck,red,1,2018-08-26,98,fair
3475,2008,chevrolet impala,6,gas,204652,automatic,sedan,grey,0,2018-10-09,66,salvage
5200,2002,ford f-150,8,gas,203253,automatic,truck,white,1,2018-09-25,19,salvage
10995,2012,ford edge,6,gas,109693,automatic,SUV,Unknown,0,2018-05-02,22,fair
18950,2018,jeep cherokee,4,gas,20050,automatic,SUV,white,1,2018-08-19,72,excellent
3715,2004,hyundai santa fe,6,gas,157097,automatic,SUV,custom,1,2019-02-07,78,fair
5065,2010,ford edge,6,gas,201414,automatic,SUV,Unknown,1,2019-03-27,74,salvage
3945,2006,ford f-150,6,gas,284000,automatic,truck,red,0,2019-02-18,51,salvage
3695,2003,jeep liberty,6,gas,208126,automatic,SUV,blue,1,2019-03-27,48,salvage
2485,2002,jeep grand cherokee,8,gas,278928,automatic,SUV,grey,1,2019-02-04,20,salvage
2695,1997,ford f-150,8,gas,245789,automatic,truck,white,0,2018-07-28,28,salvage
4695,2006,ford f-350 sd,8,gas,215199,automatic,truck,white,0,2018-08-03,30,salvage
7905,2011,ford f250,8,gas,229446,automatic,truck,white,1,2018-06-27,110,salvage
2585,2003,ford econoline,8,gas,241998,automatic,van,silver,0,2018-10-31,139,salvage
2695,1999,ford explorer,6,gas,224994,automatic,SUV,black,1,2018-07-23,12,salvage
5995,2011,chevrolet silverado 2500hd,8,gas,276556,automatic,truck,white,1,2018-12-16,96,salvage
19900,2013,ford f-150,6,gas,43855,automatic,truck,Unknown,1,2018-05-12,9,good
11950,2011,ram 1500,8,gas,103729,automatic,truck,grey,0,2018-11-01,12,fair
35900,2015,ford f-250 sd,8,diesel,85081,automatic,truck,Unknown,1,2018-12-27,126,good
9500,2016,ford focus,4,gas,67960,automatic,sedan,silver,0,2018-08-07,112,good
9999,2015,chrysler 200,4,gas,80440,automatic,sedan,custom,0,2018-08-02,8,good
6900,2011,dodge grand caravan,6,gas,143256,automatic,van,Unknown,0,2018-06-24,64,fair
3250,2005,chevrolet trailblazer,6,gas,207699,automatic,SUV,brown,1,2018-10-12,100,salvage
8500,2001,gmc sierra 1500,8,gas,186000,automatic,truck,orange,1,2019-02-21,8,salvage
6100,2012,hyundai sonata,4,gas,203000,automatic,sedan,silver,0,2019-03-30,49,salvage
7500,2005,toyota tacoma,6,gas,265000,automatic,truck,red,0,2019-02-08,19,salvage
4900,2007,toyota prius,4,hybrid,119000,automatic,hatchback,silver,0,2018-09-23,8,fair
7000,2008,honda pilot,6,gas,155000,automatic,SUV,silver,1,2019-02-27,23,fair
7950,2008,ford expedition,8,gas,144902,automatic,SUV,Unknown,0,2018-10-09,126,fair
17000,2012,ford expedition,8,gas,103550,automatic,SUV,white,1,2018-12-25,21,fair
18500,2013,chevrolet silverado 1500,8,gas,130000,automatic,truck,red,1,2018-12-05,84,fair
1295,2002,honda odyssey,6,gas,260000,automatic,mini-van,silver,0,2018-12-11,86,salvage
5000,2012,nissan sentra,4,gas,120000,automatic,coupe,white,0,2019-01-27,76,fair
14500,2013,nissan frontier,6,gas,49000,automatic,pickup,grey,0,2019-01-16,76,good
31999,2017,ram 2500,8,gas,12899,automatic,truck,silver,1,2019-03-25,50,excellent
14900,2011,ford f-150,6,gas,169617,automatic,truck,white,1,2019-01-18,8,fair
26900,2014,jeep wrangler unlimited,6,gas,75450,automatic,SUV,red,1,2018-05-11,49,good
22999,2015,ford f150,6,gas,64000,automatic,pickup,Unknown,1,2018-11-20,33,good
17000,2015,subaru forester,4,gas,31000,automatic,SUV,grey,1,2018-06-01,53,excellent
7900,2009,toyota camry,4,gas,106894,automatic,sedan,Unknown,0,2019-03-22,100,fair
7900,2014,nissan versa,4,gas,36901,automatic,sedan,blue,0,2018-07-21,25,excellent
9500,2007,chevrolet tahoe,8,gas,209000,automatic,SUV,silver,1,2018-06-14,44,salvage
5995,2006,honda odyssey,6,gas,174000,automatic,mini-van,black,0,2019-04-19,58,fair
9950,2008,chevrolet colorado,5,gas,119,automatic,pickup,blue,1,2018-06-17,101,like new
14900,1989,ford mustang,8,gas,83000,manual,convertible,black,0,2018-07-07,25,good
8900,2011,chevrolet silverado,6,gas,130700,automatic,truck,Unknown,0,2018-09-09,52,fair
13995,2011,toyota tacoma,6,gas,174075,automatic,truck,grey,0,2019-01-22,34,fair
14995,2011,gmc yukon,8,gas,105130,automatic,SUV,white,0,2018-10-24,34,fair
4995,1998,chevrolet camaro,6,gas,146666,automatic,convertible,red,0,2019-04-01,52,fair
14995,2007,ram 2500,6,diesel,348113,automatic,truck,Unknown,1,2019-04-16,60,salvage
7995,2013,kia soul,4,gas,116515,other,SUV,white,0,2018-10-24,38,fair
9995,2010,honda cr-v,4,gas,110115,automatic,SUV,blue,0,2019-02-24,42,fair
13900,2006,chevrolet silverado 1500,8,gas,152000,automatic,truck,Unknown,1,2019-01-06,46,fair
8900,2014,toyota corolla,4,gas,51,automatic,sedan,white,0,2018-05-20,31,like new
23900,2012,ford f-350 sd,8,diesel,164675,automatic,truck,Unknown,1,2018-05-09,45,fair
26900,2014,gmc sierra 2500hd,8,diesel,136198,automatic,truck,black,1,2019-03-05,110,fair
20900,2012,ram 3500,6,diesel,126714,automatic,truck,white,1,2018-12-20,25,fair
17450,2012,jeep wrangler,6,gas,134000,other,SUV,silver,1,2018-05-11,22,fair
7500,2010,chevrolet traverse,6,gas,112807,automatic,SUV,Unknown,1,2018-11-21,30,fair
5495,2013,hyundai sonata,4,gas,155345,automatic,sedan,Unknown,0,2018-10-11,18,fair
37900,2015,gmc sierra 2500hd,8,diesel,103364,automatic,truck,white,1,2018-11-08,22,fair
4990,2004,gmc sierra 1500,8,gas,149662,automatic,pickup,white,0,2018-09-05,17,fair
2500,1997,ford mustang,6,gas,82000,automatic,other,custom,0,2018-10-30,49,good
2100,1995,chevrolet silverado 1500,8,gas,180000,automatic,pickup,blue,1,2019-01-13,60,fair
6500,2010,chevrolet malibu,4,gas,84700,automatic,sedan,white,0,2019-02-21,16,good
14500,1998,chevrolet corvette,8,gas,68000,automatic,convertible,white,0,2018-07-19,52,good
4600,2007,toyota prius,4,hybrid,174000,automatic,hatchback,Unknown,0,2018-11-27,13,fair
12750,2009,chevrolet suburban,8,gas,185000,automatic,SUV,Unknown,0,2019-03-04,10,salvage
17995,2012,ford f-150,8,gas,94785,automatic,truck,red,1,2019-02-12,33,good
12995,2012,buick enclave,6,gas,87790,automatic,SUV,white,0,2018-08-21,21,good
8550,2014,chrysler town & country,6,gas,94000,automatic,wagon,Unknown,0,2018-06-09,47,good
20694,2015,ram 2500,8,gas,98990,automatic,truck,white,1,2018-09-08,42,good
23999,2018,chevrolet silverado,8,gas,94112,automatic,truck,Unknown,1,2018-07-10,1,good
29975,2019,ford explorer,6,gas,30093,automatic,SUV,grey,1,2019-02-10,60,excellent
21999,2012,gmc sierra,8,gas,92763,automatic,pickup,black,1,2018-09-18,76,good
3895,2012,volkswagen jetta,5,gas,133128,automatic,sedan,silver,0,2018-06-06,71,fair
22985,2016,chevrolet traverse,6,gas,63090,automatic,SUV,white,0,2019-04-17,16,good
19950,2019,toyota camry,4,gas,27260,automatic,sedan,Unknown,0,2019-01-26,78,excellent
19850,2018,chevrolet equinox,4,gas,13424,automatic,SUV,red,1,2018-05-31,40,excellent
6000,2005,jeep cherokee,8,gas,140000,automatic,SUV,custom,0,2018-05-25,120,fair
4000,2000,jeep grand cherokee,6,gas,286000,automatic,SUV,silver,1,2019-03-28,48,salvage
5200,2002,ford f-150,8,gas,203253,automatic,truck,white,1,2019-01-17,12,salvage
8250,2010,buick enclave,6,gas,127331,automatic,SUV,Unknown,0,2019-01-23,78,fair
10500,2012,ram 2500,8,gas,189210,automatic,pickup,white,0,2018-06-30,12,salvage
4200,2004,dodge dakota,6,gas,176523,manual,truck,red,1,2018-12-07,44,fair
3475,2008,chevrolet impala,6,gas,204652,automatic,sedan,grey,0,2019-04-09,35,salvage
7750,2012,ford expedition,8,gas,144231,automatic,SUV,white,0,2019-02-11,15,fair
27900,2016,ram 2500,6,diesel,154100,automatic,pickup,white,1,2018-08-02,66,fair
4750,2012,ford escape,4,gas,212136,automatic,SUV,grey,0,2019-04-14,85,salvage
21900,2008,chevrolet silverado 3500hd,8,diesel,203000,automatic,truck,white,1,2018-12-22,36,salvage
10372,2014,kia soul,4,gas,49172,automatic,SUV,brown,0,2018-05-04,82,good
17995,2014,gmc acadia,6,gas,86432,automatic,SUV,white,0,2018-10-10,43,good
12590,2010,bmw x5,6,gas,85000,automatic,van,custom,1,2018-11-23,109,good
9500,2011,toyota tacoma,6,gas,226569,automatic,truck,white,1,2018-11-14,118,salvage
13500,2013,ford f-150,8,gas,150000,automatic,truck,Unknown,1,2018-08-23,24,fair
6900,2009,toyota sienna,6,gas,88673,automatic,van,Unknown,0,2018-08-22,34,good
6900,2012,ford focus,4,gas,91625,automatic,hatchback,Unknown,0,2019-04-17,88,good
7800,1997,chevrolet corvette,8,gas,156000,manual,coupe,black,0,2018-05-11,27,fair
23995,2006,chevrolet corvette,8,gas,48373,automatic,convertible,Unknown,0,2018-12-09,13,good
14950,2016,ford edge,6,gas,99277,automatic,SUV,black,0,2018-08-17,41,good
2850,2001,ford f-150,8,gas,228000,automatic,truck,silver,0,2018-07-26,56,salvage
15900,2004,ford f-350 sd,8,diesel,152000,automatic,truck,brown,1,2018-05-20,49,fair
4900,2001,ram 2500,8,gas,73500,automatic,truck,purple,0,2018-12-19,6,good
16900,2013,chevrolet silverado,8,gas,127060,automatic,pickup,red,1,2018-09-28,91,fair
3495,1999,jeep cherokee,6,gas,158000,automatic,SUV,red,0,2018-11-23,18,fair
14988,2010,toyota tundra,8,gas,190000,automatic,truck,silver,1,2019-04-12,9,salvage
10988,2007,chrysler 300,8,gas,40000,automatic,sedan,white,0,2018-11-04,29,excellent
4199,2010,toyota corolla,4,gas,184000,automatic,sedan,white,0,2018-12-17,34,salvage
5999,2005,toyota tacoma,4,gas,166227,automatic,pickup,Unknown,0,2019-03-17,17,fair
2600,2006,subaru impreza,4,gas,136000,automatic,sedan,grey,1,2019-02-17,7,fair
37900,2015,ford f-250 super duty,8,diesel,71000,automatic,pickup,black,1,2018-11-05,32,good
20000,2016,chevrolet camaro,4,gas,36000,automatic,convertible,Unknown,0,2018-06-01,17,excellent
16950,2013,chevrolet silverado,8,gas,149627,automatic,pickup,blue,1,2019-02-09,33,fair
15900,2011,gmc sierra 1500,8,gas,157000,automatic,truck,grey,1,2018-12-16,24,fair
9500,2014,chrysler town & country,6,gas,111631,automatic,mini-van,Unknown,0,2019-04-07,42,fair
17950,2014,ford f-150,8,gas,138452,automatic,pickup,Unknown,1,2018-05-06,125,fair
18950,2012,ford f-150,8,gas,114373,automatic,pickup,silver,1,2019-01-14,9,fair
14500,2014,chevrolet silverado 1500,6,gas,122628,automatic,pickup,silver,0,2018-12-16,3,fair
20995,2010,ford f-350 sd,8,diesel,141478,automatic,truck,black,1,2018-08-07,12,fair
34995,2014,ford f-250 sd,8,diesel,95242,automatic,truck,white,1,2018-07-27,33,good
33995,2016,ford f-150,6,gas,84939,automatic,truck,Unknown,1,2018-09-13,20,good
27995,2014,chevrolet silverado 2500hd,8,diesel,132864,automatic,truck,white,1,2019-02-10,23,fair
26995,2014,jeep wrangler,6,gas,73522,automatic,SUV,grey,1,2018-07-19,39,good
36995,2012,ford f-250 sd,8,diesel,105688,automatic,truck,green,1,2018-11-03,3,fair
10900,2005,ram 2500,8,gas,210000,automatic,truck,blue,1,2018-07-16,29,salvage
30000,2018,jeep wrangler unlimited,6,gas,29000,automatic,SUV,orange,1,2019-03-23,13,excellent
9000,2014,ford explorer,6,gas,184164,automatic,SUV,black,1,2018-09-04,90,salvage
15300,2017,dodge grand caravan,6,gas,57000,automatic,mini-van,white,0,2019-04-05,42,good
15900,2011,gmc sierra 1500,8,gas,157000,automatic,truck,grey,1,2018-05-07,60,fair
22199,2017,honda accord,4,gas,26600,automatic,sedan,brown,0,2018-07-02,54,excellent
4800,2013,ford focus,4,gas,90000,automatic,sedan,red,0,2018-09-25,4,good
4995,2009,nissan altima,4,gas,115676,automatic,sedan,grey,0,2018-10-18,25,fair
4995,2002,gmc yukon,8,gas,179520,automatic,SUV,grey,1,2018-11-21,19,fair
5495,2010,ford edge,6,gas,168210,automatic,SUV,white,1,2018-09-23,12,fair
15900,2014,dodge charger,6,gas,66700,automatic,sedan,red,1,2019-02-05,46,good
15951,2013,ford f-150,8,gas,115975,automatic,truck,Unknown,1,2018-11-10,33,fair
14978,2012,gmc sierra 1500,8,gas,131096,automatic,truck,blue,1,2019-04-03,6,fair
15846,2011,gmc sierra 1500,8,gas,160367,automatic,truck,Unknown,1,2019-03-17,3,fair
11762,2011,ford ranger,6,gas,63009,automatic,truck,silver,0,2019-03-16,12,good
24250,2015,chevrolet silverado 1500,8,gas,98500,automatic,truck,blue,1,2019-02-15,52,good
17638,2012,ford f-150,6,gas,82349,automatic,truck,black,1,2018-05-27,23,good
17861,2012,chevrolet silverado 2500hd,8,gas,168711,automatic,truck,silver,1,2018-11-07,27,fair
8000,2003,toyota 4runner,6,gas,187000,automatic,SUV,grey,1,2019-03-04,27,salvage
2500,2000,ford f-150,8,gas,206000,automatic,truck,red,1,2018-08-23,32,salvage
3800,2005,ford f-150,8,gas,10000,automatic,truck,white,1,2019-03-27,165,like new
23999,2017,ram 1500,8,gas,64000,automatic,pickup,blue,1,2018-07-12,19,good
7887,2006,honda cr-v,4,gas,121386,automatic,SUV,grey,1,2018-12-29,24,fair
7763,2004,toyota tacoma,4,gas,232252,other,truck,silver,1,2018-07-22,73,salvage
11900,2005,ford f-350 sd,8,diesel,175900,automatic,truck,custom,1,2019-01-03,44,fair
6995,1999,ford f-250 sd,10,gas,246500,automatic,truck,red,1,2018-10-09,33,salvage
5495,2002,chevrolet tahoe,8,gas,142250,automatic,SUV,green,1,2018-05-06,30,fair
9000,2008,acura tl,6,gas,100000,automatic,sedan,white,0,2019-01-28,47,good
8995,2008,ford edge,6,gas,133750,automatic,SUV,white,1,2018-08-14,24,fair
16998,2013,chevrolet silverado 1500,8,gas,150249,automatic,truck,white,1,2019-02-17,40,fair
8998,2008,chevrolet suburban,8,gas,255403,automatic,wagon,black,1,2018-08-24,110,salvage
17498,2009,jeep wrangler unlimited,6,gas,100490,automatic,wagon,silver,1,2018-06-10,100,fair
17180,2014,jeep grand cherokee,6,diesel,114685,automatic,SUV,black,1,2018-12-11,34,fair
4995,2005,jeep grand cherokee,6,gas,146000,automatic,SUV,silver,1,2018-11-12,81,fair
16950,2009,jeep wrangler,6,gas,130816,automatic,SUV,green,1,2018-05-02,18,fair
4495,2007,honda civic,4,gas,162000,automatic,sedan,blue,0,2018-12-31,41,fair
4995,2011,chevrolet malibu,6,gas,152262,automatic,sedan,silver,0,2018-12-16,42,fair
4995,2008,toyota camry,4,gas,164000,automatic,sedan,grey,0,2018-12-25,29,fair
8295,2015,ford fusion,4,gas,94911,automatic,sedan,grey,0,2019-02-23,12,good
3995,2012,chevrolet impala,6,gas,122988,automatic,sedan,white,0,2019-01-03,34,fair
3995,2011,toyota camry,4,gas,234259,automatic,sedan,custom,0,2018-09-28,28,salvage
5700,2011,hyundai elantra,4,gas,93000,automatic,sedan,white,0,2018-10-08,20,good
20362,2019,dodge grand caravan,6,gas,31632,automatic,mini-van,red,0,2019-03-05,54,excellent
18286,2018,dodge grand caravan,6,gas,39785,automatic,mini-van,red,0,2018-11-28,23,excellent
9900,2007,chevrolet tahoe,8,gas,166433,automatic,SUV,black,1,2018-05-13,38,fair
5600,2005,jeep grand cherokee,8,gas,155885,automatic,wagon,brown,1,2018-11-03,133,fair
14900,2019,nissan sentra,4,gas,50000,automatic,sedan,grey,0,2019-04-10,17,good
8900,2013,chevrolet equinox,4,gas,120456,automatic,wagon,white,1,2018-08-15,4,fair
6200,2006,chevrolet impala,8,gas,65320,automatic,sedan,silver,0,2018-10-26,26,good
4600,2006,chevrolet silverado 1500,8,gas,216500,automatic,truck,Unknown,1,2018-06-30,83,salvage
18000,2016,chevrolet silverado 1500,6,gas,50289,automatic,truck,white,0,2018-11-13,64,good
7900,2006,dodge dakota,8,gas,141200,automatic,truck,silver,1,2019-04-02,75,fair
2500,2006,nissan sentra,4,gas,176000,automatic,sedan,grey,0,2018-11-24,70,fair
2900,2002,toyota rav4,4,gas,200,manual,SUV,black,1,2019-02-17,37,like new
8999,2013,volkswagen passat,4,gas,105793,automatic,sedan,silver,0,2018-08-30,62,fair
3900,1995,gmc sierra,8,gas,225000,automatic,truck,red,1,2018-07-12,64,salvage
13695,2015,ford fusion,4,gas,55410,automatic,sedan,white,0,2019-01-06,37,good
2995,2004,ford explorer,6,gas,181000,automatic,SUV,white,1,2018-05-02,14,salvage
3995,2011,hyundai sonata,4,gas,203896,other,sedan,black,0,2019-01-13,49,salvage
3500,1996,gmc sierra 1500,8,gas,219520,automatic,pickup,Unknown,1,2018-06-02,37,salvage
9995,2016,nissan altima,4,gas,67000,automatic,sedan,Unknown,0,2018-09-03,61,good
6999,2012,chrysler 300,6,gas,168123,automatic,sedan,black,0,2019-03-01,119,fair
3250,1998,toyota camry,4,gas,202796,automatic,other,custom,0,2019-02-10,9,salvage
2100,2006,nissan altima,4,gas,167000,automatic,sedan,grey,0,2018-10-15,54,fair
4500,2001,ram 1500,8,gas,165000,automatic,truck,white,1,2018-07-25,32,fair
14995,2008,ford f350 super duty,8,gas,126650,automatic,truck,white,0,2018-07-07,85,fair
4600,2005,jeep grand cherokee,6,gas,206000,automatic,SUV,silver,1,2018-11-08,24,salvage
22900,2014,toyota sienna,6,gas,73018,automatic,van,silver,1,2019-03-02,62,good
24500,2003,chevrolet corvette,8,gas,26244,automatic,coupe,red,0,2018-07-11,56,excellent
4900,2005,chevrolet silverado 1500,8,gas,150000,automatic,pickup,white,1,2018-09-06,118,fair
4995,2007,honda accord,4,gas,158738,automatic,coupe,blue,0,2019-02-18,10,fair
40000,2019,chevrolet tahoe,8,gas,23279,automatic,SUV,white,0,2019-04-04,66,excellent
35431,2017,gmc yukon,8,gas,34870,automatic,SUV,Unknown,0,2018-06-04,16,excellent
23995,2016,jeep wrangler,6,gas,61515,automatic,SUV,Unknown,1,2018-05-29,79,good
17500,2016,chevrolet silverado 1500,6,gas,57714,automatic,truck,black,0,2018-05-09,33,good
15000,2007,chevrolet silverado 1500,8,gas,114000,automatic,truck,Unknown,1,2018-06-02,61,fair
4995,2008,chevrolet malibu,4,gas,117300,automatic,sedan,silver,0,2019-02-12,71,fair
4995,2008,toyota rav4,6,gas,268161,automatic,SUV,green,0,2018-05-04,65,salvage
2500,2001,ram 1500,8,gas,151872,automatic,pickup,silver,1,2018-10-05,28,fair
20038,2018,jeep cherokee,4,gas,14880,automatic,SUV,Unknown,1,2018-10-17,24,excellent
22692,2018,jeep cherokee,6,gas,21927,automatic,SUV,Unknown,1,2018-09-08,112,excellent
21499,2017,chevrolet malibu,4,gas,26274,automatic,sedan,white,0,2018-05-11,7,excellent
34958,2017,chevrolet suburban,8,gas,76526,automatic,SUV,black,1,2018-05-27,40,good
5500,2002,ford f-150,8,gas,275000,automatic,truck,red,1,2018-10-25,64,salvage
10800,2015,toyota camry,4,gas,28150,automatic,sedan,black,1,2018-12-18,103,excellent
42995,2018,chevrolet suburban,8,gas,40800,automatic,SUV,black,1,2018-08-26,45,good
20995,2013,ram 1500,8,gas,96100,automatic,truck,white,1,2018-08-14,13,good
12995,2013,nissan rogue,4,gas,46150,automatic,wagon,black,1,2018-12-06,8,good
25500,2018,toyota camry,4,gas,16660,automatic,sedan,silver,0,2019-03-06,71,excellent
13995,2008,chevrolet silverado 1500,8,gas,93300,automatic,truck,grey,1,2018-07-08,28,good
14995,2011,ford ranger,6,gas,54200,automatic,truck,grey,1,2019-02-06,13,good
10499,2016,ram 1500,8,gas,216615,automatic,truck,white,1,2018-05-19,23,salvage
8995,2011,ford f-150,6,gas,118000,automatic,truck,Unknown,1,2018-12-13,76,fair
23999,2017,ram 1500,8,gas,64000,automatic,pickup,grey,1,2018-11-24,35,good
5600,2000,jeep wrangler,6,gas,156000,manual,wagon,blue,1,2018-09-23,10,fair
950,2017,chevrolet equinox,6,gas,120000,manual,SUV,black,1,2018-08-29,44,fair
30000,2015,ram 2500,8,gas,59000,automatic,pickup,white,1,2019-03-29,153,good
5000,1993,chevrolet silverado,8,gas,191000,automatic,truck,black,1,2018-05-09,95,salvage
5900,2005,jeep grand cherokee,8,gas,155885,automatic,wagon,brown,1,2018-12-02,48,fair
33500,2017,ram 2500,6,diesel,137000,automatic,pickup,white,1,2019-01-27,41,fair
2900,2003,honda odyssey,6,gas,197778,automatic,van,blue,0,2019-02-09,20,salvage
8900,2013,chevrolet equinox,4,gas,120456,automatic,wagon,white,1,2019-03-21,20,fair
11900,2007,chevrolet suburban,8,gas,107000,automatic,wagon,custom,1,2018-11-19,7,fair
8495,2012,gmc acadia,6,gas,127244,automatic,SUV,silver,1,2018-12-24,52,fair
22999,2015,ford f-150,6,gas,64000,automatic,pickup,grey,1,2018-06-24,60,good
12499,2017,ford escape,4,gas,91302,automatic,SUV,white,0,2018-10-22,14,good
23750,2018,ram 1500,8,gas,88237,automatic,truck,Unknown,1,2018-06-12,44,good
32000,2014,ram 2500,6,diesel,138668,automatic,truck,black,1,2019-02-21,6,fair
16500,2013,chevrolet silverado 1500,8,gas,122816,automatic,truck,Unknown,1,2018-10-23,58,fair
10887,2016,ford focus,4,gas,47463,automatic,hatchback,Unknown,0,2019-02-04,49,good
6900,2011,kia sorento,4,gas,136303,automatic,wagon,grey,1,2018-10-24,18,fair
2500,2003,ram 1500,6,gas,211500,automatic,pickup,white,0,2018-09-10,8,salvage
12000,2015,chrysler 200,6,gas,90000,automatic,sedan,red,0,2018-06-20,19,good
5728,2010,ford fusion,4,gas,147502,automatic,sedan,Unknown,0,2018-09-08,24,fair
6332,2004,chevrolet silverado 1500,8,gas,198706,automatic,truck,Unknown,1,2018-10-08,55,salvage
14765,2016,jeep cherokee,4,gas,78663,automatic,SUV,blue,1,2018-10-27,51,good
13315,2016,volkswagen passat,4,gas,31876,automatic,sedan,black,0,2018-08-19,19,excellent
11180,2015,chevrolet malibu,4,gas,72749,automatic,sedan,black,0,2018-09-22,44,good
32971,2018,chevrolet colorado,6,gas,8606,automatic,truck,blue,1,2018-06-17,15,like new
37500,2017,ram 3500,6,diesel,64525,automatic,truck,red,0,2018-06-29,98,good
15000,2011,ford f-150,8,gas,64000,automatic,pickup,Unknown,1,2018-12-10,53,good
9987,2013,ford focus,4,gas,139000,manual,hatchback,black,0,2018-07-04,4,fair
5600,2010,hyundai santa fe,4,gas,157266,automatic,SUV,white,0,2018-07-10,72,fair
10995,2011,bmw x5,6,gas,114000,automatic,SUV,Unknown,1,2018-09-16,22,fair
2995,2006,chevrolet impala,6,gas,193000,automatic,sedan,black,0,2018-09-02,107,salvage
12000,2007,chevrolet silverado,8,gas,160000,automatic,pickup,white,1,2018-09-15,35,fair
2695,2003,ford taurus,6,gas,96000,automatic,sedan,grey,0,2019-02-02,43,good
6445,2013,hyundai sonata,4,gas,165000,automatic,sedan,black,0,2019-02-15,32,fair
11900,2004,ram 2500,6,diesel,470000,automatic,pickup,white,1,2018-10-16,34,salvage
24000,2014,chevrolet silverado,8,gas,121000,automatic,truck,black,1,2019-02-12,73,fair
16950,2018,subaru forester,4,gas,17000,automatic,SUV,Unknown,1,2019-01-28,18,excellent
11950,2018,hyundai sonata,4,gas,29000,automatic,sedan,black,0,2018-10-16,138,excellent
26500,2019,nissan frontier crew cab sv,6,gas,12901,other,pickup,black,1,2019-02-15,25,excellent
9450,2015,ford focus se,4,gas,27000,automatic,sedan,grey,0,2018-09-22,21,excellent
15950,2015,buick enclave,6,gas,66000,automatic,SUV,Unknown,0,2019-04-04,10,good
3200,2008,ford explorer,6,gas,110070,automatic,SUV,white,1,2018-08-07,36,fair
4995,2009,nissan altima,4,gas,115676,automatic,sedan,grey,0,2019-03-25,33,fair
5995,2013,ford focus,4,gas,63290,automatic,sedan,red,0,2019-02-22,18,good
2995,1999,toyota camry,4,gas,129766,automatic,sedan,Unknown,0,2018-09-07,6,fair
4995,2009,ford escape,4,gas,100612,automatic,SUV,Unknown,0,2018-05-21,27,fair
3995,2006,ford fusion,4,gas,107990,automatic,sedan,red,0,2019-03-12,31,fair
4995,2010,chevrolet impala,6,gas,149289,automatic,sedan,black,0,2018-05-17,7,fair
12995,2003,chevrolet corvette,8,gas,126000,manual,coupe,yellow,0,2018-10-09,15,fair
15950,2011,ram 1500,8,gas,53000,automatic,pickup,silver,1,2019-01-28,40,good
17950,2012,ram 1500,8,gas,74000,automatic,pickup,Unknown,1,2019-01-21,13,good
18950,2009,ram 1500,8,gas,85000,automatic,pickup,white,1,2018-06-19,20,good
14950,2007,ford f250,8,gas,94000,automatic,pickup,Unknown,1,2019-01-23,22,good
19950,2007,ford f350,8,diesel,94000,automatic,pickup,white,1,2018-08-01,41,good
14950,2004,ford f250,10,gas,91000,manual,pickup,Unknown,1,2018-11-06,42,good
14950,2004,ford f250,8,gas,70000,automatic,pickup,red,1,2019-03-29,61,good
5500,2012,chevrolet malibu,4,gas,74000,automatic,sedan,white,0,2018-12-05,78,good
16950,2011,ford expedition,8,gas,81000,automatic,SUV,white,1,2018-06-15,24,good
19950,2011,ram 2500,8,gas,92000,automatic,pickup,Unknown,1,2018-09-30,47,good
12500,2006,toyota tundra,8,gas,156777,automatic,pickup,grey,1,2018-12-17,59,fair
23995,2014,gmc sierra 1500,8,gas,90207,automatic,truck,red,1,2019-01-14,114,good
28000,2016,toyota tacoma,6,gas,47207,automatic,truck,grey,1,2018-07-27,26,good
7300,2007,ford f350,8,diesel,77000,manual,truck,red,1,2018-06-29,19,good
