price,model_year,model,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,condition
23925,2013,ford f-150,6,gas,75702.0,automatic,truck,black,1,2019-02-01,79,good
2200,1996,chevrolet silverado 1500,8,gas,156224.0,automatic,pickup,red,1,2018-10-06,8,fair
14500,2011,ford f-150,6,gas,156.0,automatic,pickup,grey,1,2019-03-01,69,like new
11800,2013,chevrolet equinox,6,gas,84000.0,automatic,SUV,red,1,2019-04-13,44,good
9500,2016,kia soul,4,gas,55016.0,automatic,hatchback,Unknown,0,2018-06-09,38,good
2980,2003,jeep grand cherokee,6,gas,114400.0,automatic,SUV,Unknown,1,2018-05-24,74,fair
9995,2014,ford fusion se,4,gas,78665.0,automatic,sedan,blue,0,2018-05-21,36,good
12900,2013,ford econoline,8,gas,132601.0,automatic,van,white,0,2018-05-30,71,fair
15499,2014,gmc acadia,6,gas,108878.0,automatic,SUV,white,1,2018-05-11,11,fair
31495,2016,ford f-150,6,gas,23071.0,automatic,pickup,blue,1,2018-05-10,7,excellent
21985,2013,toyota tacoma,6,gas,56440.0,automatic,pickup,black,1,2018-05-07,16,good
7600,1990,jeep wrangler,6,gas,145500.0,automatic,SUV,Unknown,1,2018-12-20,46,fair
25995,2014,gmc sierra,8,gas,61654.0,automatic,truck,grey,1,2018-12-06,43,good
7995,2010,jeep liberty,6,gas,121451.0,automatic,wagon,white,1,2018-11-03,68,fair
12995,2016,ford focus,4,gas,39449.0,automatic,sedan,Unknown,0,2018-07-24,14,excellent
6995,2013,hyundai sonata,4,gas,115091.0,automatic,sedan,red,0,2018-08-14,34,fair
9500,2004,chevrolet silverado 1500,8,gas,90364.0,automatic,truck,custom,1,2019-03-16,48,good
8500,2013,toyota prius,4,hybrid,164799.0,automatic,hatchback,Unknown,0,2018-10-07,82,fair
25995,2016,buick enclave,6,gas,34778.0,automatic,SUV,red,1,2018-09-27,58,excellent
14970,2009,gmc sierra 1500,8,gas,92837.0,automatic,truck,white,1,2018-07-10,90,good
14999,2014,ford mustang,6,gas,62289.0,automatic,coupe,red,0,2019-01-19,44,good
4995,2008,toyota camry,4,gas,193599.0,automatic,sedan,red,0,2019-02-25,41,salvage
19950,2014,chevrolet silverado 3500hd,8,diesel,222300.0,automatic,truck,Unknown,1,2019-03-24,25,salvage
9995,2012,toyota prius,4,hybrid,109096.0,automatic,hatchback,Unknown,0,2019-02-27,15,fair
21500,2013,ram 2500,8,gas,97063.0,automatic,pickup,silver,1,2018-07-29,71,good
7999,2007,toyota sienna,6,gas,132724.0,automatic,mini-van,white,0,2018-06-08,22,fair
13999,2016,ford fusion,4,gas,90150.0,automatic,sedan,white,0,2018-11-19,49,good
8499,2007,ford expedition,8,gas,138785.0,automatic,SUV,Unknown,1,2018-08-10,25,fair
11999,2007,chevrolet suburban,8,gas,149245.0,automatic,SUV,blue,1,2018-06-13,10,fair
18999,2014,ford mustang,8,gas,105634.0,automatic,coupe,Unknown,0,2018-11-24,8,fair
23900,2019,chevrolet equinox,4,gas,15885.0,automatic,SUV,custom,1,2019-01-18,37,excellent
22999,2011,ford f-150,8,gas,181318.0,automatic,pickup,Unknown,1,2018-06-14,3,salvage
17900,2013,chevrolet silverado 1500,8,gas,120000.0,automatic,truck,blue,1,2018-10-06,42,fair
11500,2009,ford f-150,8,gas,52353.0,automatic,pickup,green,0,2018-08-17,43,good
11999,2010,ford expedition,8,gas,129351.0,automatic,SUV,black,1,2019-02-09,22,fair
12999,2012,acura tl,6,gas,122072.0,automatic,sedan,grey,0,2018-12-11,44,fair
18999,2008,jeep wrangler,6,gas,60793.0,automatic,SUV,red,1,2018-09-02,10,good
6700,2005,ford f-150,8,gas,164000.0,automatic,truck,white,1,2018-12-28,31,fair
10995,2005,chevrolet silverado,8,gas,121272.0,automatic,truck,blue,1,2018-05-03,58,fair
15995,2009,chevrolet silverado,8,gas,51715.0,automatic,SUV,red,1,2018-12-15,42,good
16925,2017,subaru outback,4,gas,88196.0,automatic,wagon,white,1,2018-09-28,63,good
19900,2008,ford f250 super duty,8,diesel,127598.0,automatic,truck,Unknown,1,2018-11-07,16,fair
1500,2003,kia sorento,6,gas,160000.0,automatic,SUV,silver,1,2018-12-25,53,fair
3500,1998,ram 1500,8,gas,21000.0,automatic,truck,green,1,2019-01-06,11,excellent
8000,2008,chevrolet tahoe,8,gas,17000.0,automatic,SUV,black,0,2018-12-10,6,excellent
6999,2011,toyota corolla,4,gas,149101.0,automatic,sedan,grey,0,2018-12-06,60,fair
28925,2016,gmc sierra 1500,8,gas,48232.0,automatic,truck,Unknown,1,2018-05-30,59,good
8997,2011,ford ranger,4,gas,110689.0,automatic,truck,blue,0,2018-10-13,45,fair
12997,2014,jeep grand cherokee,6,gas,102230.0,automatic,SUV,black,1,2018-12-13,41,fair
35997,2018,jeep grand cherokee,6,gas,15380.0,automatic,SUV,Unknown,1,2018-11-29,31,excellent
26997,2016,gmc sierra 1500,8,gas,29296.0,automatic,truck,Unknown,1,2018-08-07,51,excellent
20997,2011,chevrolet silverado 1500,8,gas,29422.0,automatic,truck,blue,0,2019-01-16,20,excellent
1750,2004,honda civic,4,gas,203767.0,automatic,sedan,silver,0,2018-05-26,16,salvage
1988,2005,volkswagen jetta,4,gas,207100.0,other,sedan,silver,0,2019-02-10,23,salvage
15999,2013,dodge charger,6,gas,70465.0,automatic,sedan,black,0,2019-01-15,57,good
4000,2009,nissan maxima,6,gas,197000.0,automatic,sedan,Unknown,0,2018-10-25,34,salvage
16999,2006,chevrolet corvette,8,gas,91724.0,automatic,convertible,black,0,2018-08-18,13,good
18999,2004,chevrolet corvette,8,gas,92482.0,manual,coupe,red,0,2018-05-08,10,good
7999,2005,cadillac escalade,8,gas,135961.0,automatic,SUV,white,1,2018-11-13,16,fair
6995,2014,chrysler 200,4,gas,61122.0,automatic,convertible,white,0,2018-11-21,9,good
10999,2011,jeep grand cherokee,8,gas,153218.0,automatic,SUV,green,1,2018-07-09,18,fair
12999,2011,ford f-150,8,gas,168336.0,automatic,pickup,grey,1,2019-03-30,16,fair
3900,2006,acura tl,6,gas,245021.0,automatic,sedan,red,0,2019-02-27,71,salvage
14999,2008,ford f-150,8,gas,149198.0,automatic,pickup,black,0,2018-12-03,63,fair
12999,2008,ram 1500,8,gas,122604.0,automatic,pickup,silver,1,2019-01-06,111,fair
4299,2008,subaru outback,4,gas,112000.0,automatic,SUV,blue,1,2018-06-06,62,fair
9999,2012,chrysler 300,6,gas,144652.0,automatic,sedan,black,0,2019-03-12,57,fair
16999,2012,ram 1500,8,gas,106610.0,automatic,pickup,Unknown,0,2018-08-13,65,fair
9499,2012,volkswagen passat,4,diesel,102200.0,automatic,sedan,grey,0,2018-06-09,26,fair
7999,2007,dodge charger,8,gas,94437.0,automatic,sedan,silver,0,2019-02-03,39,good
3299,2004,honda accord,4,gas,130000.0,automatic,sedan,custom,0,2019-02-25,17,fair
1500,1998,chevrolet tahoe,8,gas,133000.0,automatic,SUV,brown,1,2019-01-11,140,fair
21995,2015,chevrolet colorado,6,gas,73930.0,automatic,truck,red,1,2018-08-21,10,good
10988,2012,nissan maxima,6,gas,95500.0,automatic,sedan,purple,0,2018-05-26,27,good
16500,2016,ford mustang,6,gas,81482.0,automatic,convertible,black,0,2019-04-13,72,good
13995,2013,subaru impreza,4,gas,56111.0,automatic,hatchback,grey,1,2018-06-09,21,good
5995,2006,subaru outback,4,gas,219062.0,automatic,wagon,green,1,2018-05-05,64,salvage
16909,2016,nissan rogue,4,gas,49277.0,automatic,SUV,white,1,2019-02-22,123,good
10500,2012,dodge charger,6,gas,114000.0,automatic,sedan,black,1,2018-09-05,3,fair
5700,2005,chevrolet colorado,5,gas,144000.0,automatic,pickup,red,0,2018-12-25,7,fair
5000,2007,ford f-150,8,gas,138000.0,automatic,pickup,blue,1,2018-08-14,69,fair
3999,2002,dodge dakota,8,gas,215000.0,automatic,truck,blue,1,2018-12-21,14,salvage
15900,2010,chevrolet silverado 1500,8,gas,126000.0,automatic,truck,Unknown,1,2018-07-08,46,fair
3900,2009,ford fusion,4,gas,162000.0,automatic,sedan,black,0,2018-08-14,39,fair
7910,2010,chrysler town & country,6,gas,103065.0,automatic,mini-van,red,0,2018-08-28,43,fair
6150,2011,toyota camry,4,gas,149800.0,automatic,sedan,silver,0,2019-01-25,80,fair
6000,2012,nissan altima,4,gas,149000.0,automatic,sedan,purple,0,2019-01-29,26,fair
2588,2000,subaru forester,4,gas,214900.0,automatic,wagon,silver,1,2018-09-29,15,salvage
3588,2006,ford econoline,8,gas,120300.0,automatic,van,white,0,2018-11-12,29,fair
11995,2003,jeep wrangler,6,gas,94102.0,manual,SUV,black,1,2018-10-04,64,good
3988,2005,jeep grand cherokee,8,gas,161400.0,automatic,SUV,Unknown,1,2018-12-25,15,fair
1188,2007,ford ranger,6,gas,244081.0,automatic,truck,white,0,2019-02-08,39,salvage
5500,1987,jeep wrangler,6,gas,149000.0,manual,offroad,blue,1,2019-03-29,38,fair
1995,2000,ford f-150,8,gas,189000.0,automatic,pickup,Unknown,0,2018-07-24,24,salvage
14890,2008,jeep wrangler,6,gas,177699.0,automatic,SUV,black,1,2019-01-14,12,fair
8900,2014,subaru outback,4,gas,176500.0,automatic,SUV,silver,1,2018-06-02,86,fair
11995,2007,cadillac escalade,8,gas,167428.0,automatic,SUV,blue,1,2018-07-01,75,fair
21450,2008,ram 3500,6,diesel,159783.0,automatic,truck,red,1,2018-10-28,12,fair
4000,2001,subaru outback,4,gas,157407.0,automatic,wagon,white,1,2019-01-14,31,fair
5495,2010,nissan rogue,4,gas,157082.0,automatic,SUV,Unknown,1,2018-07-21,46,fair
19950,2012,ford f350,8,gas,47858.0,automatic,truck,white,1,2018-12-31,14,good
8000,1998,ford f-150,6,gas,91200.0,automatic,pickup,red,1,2018-06-09,44,good
1850,1996,honda civic,4,gas,166000.0,automatic,coupe,black,0,2019-03-12,6,fair
4450,2006,acura tl,6,gas,139000.0,automatic,sedan,Unknown,0,2018-08-20,43,fair
5600,2006,ford f-150,8,gas,128000.0,automatic,truck,grey,1,2018-05-19,13,fair
12500,1994,chevrolet corvette,8,gas,59000.0,manual,coupe,green,0,2019-01-27,28,good
3400,2005,ram 1500,8,gas,218318.0,automatic,truck,red,0,2018-09-02,57,salvage
16750,2011,ram 1500,8,gas,144804.0,automatic,pickup,Unknown,1,2019-02-03,33,fair
6200,2010,hyundai santa fe,4,gas,133429.0,automatic,SUV,Unknown,1,2018-12-14,35,fair
16500,2015,chevrolet silverado,8,gas,93846.0,automatic,pickup,Unknown,1,2018-12-17,13,good
2000,1996,chevrolet tahoe,8,gas,325000.0,automatic,SUV,brown,1,2019-01-13,91,salvage
33500,2017,toyota tacoma,6,gas,64000.0,automatic,truck,Unknown,1,2018-07-10,14,good
2500,2004,chevrolet silverado,6,gas,185000.0,automatic,pickup,grey,1,2019-03-09,47,salvage
2250,2001,ram 1500,8,gas,190000.0,manual,pickup,black,1,2018-09-08,18,salvage
14995,2012,gmc sierra 1500,8,gas,94.0,automatic,pickup,black,1,2019-01-09,46,like new
8000,2010,honda accord,4,gas,96000.0,automatic,coupe,grey,0,2018-08-29,24,good
12000,2010,ram 1500,8,gas,152000.0,automatic,pickup,grey,1,2019-03-23,84,fair
1700,2005,kia sorento,6,gas,129864.0,automatic,SUV,custom,0,2018-07-16,23,fair
8000,1998,toyota tacoma,4,gas,132500.0,manual,truck,Unknown,1,2018-12-21,7,fair
6995,2009,jeep grand cherokee,6,gas,106220.0,automatic,SUV,Unknown,1,2019-03-23,45,fair
8995,2007,gmc sierra 2500hd,8,gas,181000.0,automatic,truck,Unknown,1,2019-02-05,14,salvage
11995,2009,bmw x5,8,gas,80000.0,automatic,SUV,grey,1,2019-02-19,23,good
7995,2009,chevrolet silverado 1500,8,gas,172000.0,automatic,truck,silver,1,2019-03-12,13,fair
13995,2009,chevrolet silverado 2500hd,8,gas,127000.0,automatic,truck,silver,1,2018-09-18,42,fair
6995,2008,gmc sierra 1500,8,gas,151000.0,automatic,truck,grey,1,2019-04-10,25,fair
9000,1995,jeep cherokee,6,gas,100000.0,automatic,SUV,black,1,2019-04-17,27,good
5995,2007,chevrolet silverado 1500,8,gas,126000.0,automatic,pickup,grey,0,2019-01-16,21,fair
8399,2010,toyota rav4,6,gas,90000.0,automatic,SUV,Unknown,0,2018-08-16,53,good
2500,1990,chevrolet silverado 1500,8,gas,256152.0,automatic,truck,white,1,2019-04-13,65,salvage
5900,2000,ford f250 super duty,8,gas,101211.0,automatic,truck,blue,0,2019-01-18,65,fair
7495,2009,chevrolet silverado 1500,8,gas,217414.0,automatic,truck,yellow,0,2018-09-24,10,salvage
16900,2014,dodge charger,8,gas,31728.0,automatic,sedan,black,1,2018-08-17,55,excellent
6499,2004,chevrolet silverado 1500,8,gas,134164.0,automatic,pickup,blue,1,2018-11-28,10,fair
4995,2004,honda accord,4,gas,221172.0,automatic,sedan,silver,0,2018-08-25,16,salvage
3995,2005,volkswagen jetta,4,gas,135000.0,automatic,sedan,blue,0,2019-01-05,44,fair
4400,2007,ford ranger,4,gas,82000.0,automatic,pickup,Unknown,0,2018-11-23,107,good
7600,2004,ford f-250 super duty,8,gas,82080.0,automatic,pickup,white,1,2019-01-20,42,good
11500,2005,chevrolet silverado,8,gas,23445.0,automatic,pickup,white,1,2018-11-22,66,excellent
22350,2014,chevrolet silverado 1500,8,gas,88500.0,automatic,truck,red,1,2018-11-08,33,good
14000,2002,gmc sierra 2500hd,8,diesel,300.0,other,pickup,green,1,2018-12-04,32,like new
2700,2000,jeep cherokee,6,gas,183500.0,automatic,SUV,silver,1,2018-09-17,100,salvage
11999,2018,chevrolet malibu,4,gas,5678.0,automatic,sedan,Unknown,0,2018-05-31,10,like new
26999,2018,gmc acadia,6,gas,6819.0,automatic,SUV,Unknown,1,2018-12-15,63,like new
5999,2009,nissan sentra,4,gas,74265.0,automatic,sedan,black,0,2018-05-19,11,good
31000,2017,ram 1500,8,gas,19572.0,automatic,truck,black,1,2018-10-10,102,excellent
3500,2008,ford escape,6,gas,130099.0,automatic,SUV,white,1,2018-11-04,41,fair
3000,2002,honda accord,4,gas,93788.0,automatic,sedan,silver,0,2018-09-07,29,good
10495,2011,ford explorer,6,gas,119000.0,automatic,truck,blue,1,2018-07-08,150,fair
4595,2006,hyundai santa fe,6,gas,141000.0,automatic,SUV,silver,1,2018-08-03,18,fair
6295,2014,ford focus,4,gas,124000.0,automatic,sedan,grey,0,2018-06-12,10,fair
25995,2015,chevrolet silverado 1500,8,gas,81860.0,automatic,pickup,black,0,2019-02-23,10,good
8995,2011,chevrolet silverado 1500,8,gas,141800.0,automatic,truck,white,1,2019-04-04,14,fair
24995,2014,chevrolet silverado 1500,8,gas,85114.0,automatic,truck,Unknown,1,2018-07-03,11,good
28995,2014,chevrolet silverado 1500,8,gas,65203.0,automatic,pickup,Unknown,1,2018-09-12,29,good
1250,2001,subaru outback,4,gas,169023.0,automatic,wagon,white,1,2018-06-05,100,fair
3850,2001,jeep grand cherokee,6,gas,183460.0,automatic,SUV,Unknown,1,2018-07-22,25,salvage
40500,2018,ford f150,6,gas,13000.0,automatic,pickup,blue,1,2018-05-14,46,excellent
8500,2017,ford fusion,4,gas,93200.0,automatic,sedan,Unknown,0,2019-04-01,121,good
9988,2016,kia soul,4,gas,75351.0,automatic,hatchback,Unknown,0,2018-08-20,30,good
23956,2013,ford f-150,6,gas,74726.0,automatic,truck,red,1,2018-11-07,40,good
6300,2008,subaru forester,4,gas,103000.0,automatic,wagon,red,1,2018-09-12,28,fair
6499,2010,hyundai elantra,4,gas,106000.0,automatic,sedan,silver,0,2018-10-25,47,fair
8297,2010,ford mustang,6,gas,102185.0,automatic,coupe,red,0,2018-08-08,30,fair
11000,2001,toyota tacoma,4,gas,77755.0,manual,truck,red,1,2019-03-16,58,good
2500,1998,ford expedition,4,gas,230000.0,automatic,SUV,Unknown,1,2018-06-15,41,salvage
7800,2006,chevrolet tahoe,8,gas,120000.0,manual,SUV,red,1,2018-06-06,41,fair
6000,2011,honda accord,4,gas,195000.0,automatic,sedan,black,0,2018-08-06,43,salvage
10779,2014,ford escape,4,gas,107254.0,automatic,SUV,black,0,2018-05-28,24,fair
12997,2014,chevrolet impala,4,gas,61002.0,automatic,sedan,white,0,2019-02-28,119,good
8997,2012,hyundai sonata,4,gas,78231.0,automatic,sedan,blue,0,2018-07-15,9,good
4900,2007,ford explorer,6,gas,128000.0,automatic,SUV,brown,1,2018-11-07,19,fair
15995,2013,volkswagen passat,4,diesel,18402.0,automatic,sedan,black,0,2018-06-16,170,excellent
25995,2011,chevrolet tahoe,8,gas,25000.0,automatic,SUV,black,0,2018-10-13,7,excellent
5000,2004,honda accord,6,gas,120000.0,automatic,sedan,silver,0,2018-09-26,22,fair
15900,2010,ram 1500,8,gas,69000.0,automatic,truck,grey,1,2018-12-24,37,good
33500,2016,ford f150,8,gas,37100.0,automatic,pickup,white,1,2018-09-24,62,excellent
5000,2009,dodge charger,6,gas,98000.0,automatic,sedan,red,0,2018-05-27,38,good
10000,2017,ford taurus,6,gas,23000.0,automatic,sedan,custom,0,2018-06-26,77,excellent
24000,2016,jeep wrangler unlimited,6,gas,63500.0,automatic,SUV,black,1,2019-03-09,29,good
25300,2014,ram 1500,8,gas,60811.0,automatic,truck,black,1,2018-11-17,34,good
10995,2011,subaru outback,6,gas,129048.0,automatic,wagon,white,1,2018-05-07,48,fair
12200,1998,chevrolet silverado 1500,8,gas,84155.0,automatic,truck,black,1,2018-12-17,53,good
13000,2017,nissan rogue,4,gas,47000.0,automatic,SUV,blue,1,2018-12-03,39,good
13500,2017,ford fusion,4,gas,26236.0,automatic,sedan,purple,1,2018-07-25,29,excellent
6995,2014,ford fusion,4,gas,60174.0,automatic,sedan,Unknown,0,2018-11-07,37,good
1800,1997,jeep grand cherokee,6,gas,180000.0,automatic,SUV,Unknown,1,2018-12-12,52,fair
2850,2000,honda cr-v,4,gas,201000.0,automatic,SUV,silver,1,2018-05-07,11,salvage
4000,2004,jeep liberty,6,gas,148000.0,automatic,SUV,red,1,2019-02-22,59,fair
5500,2013,chrysler 200,4,gas,77000.0,automatic,sedan,black,0,2019-03-17,73,good
4500,2010,toyota prius,4,hybrid,128000.0,automatic,hatchback,grey,0,2018-07-20,50,fair
10000,2006,ram 1500,8,gas,131800.0,automatic,truck,Unknown,1,2019-02-06,19,fair
31000,2018,ford f-150,10,gas,27000.0,automatic,truck,grey,1,2018-05-16,90,excellent
2500,2005,ford explorer,8,gas,162617.0,manual,SUV,Unknown,1,2018-06-28,61,fair
6500,2011,ford taurus,6,gas,103700.0,automatic,sedan,blue,0,2018-05-08,70,fair
1000,2000,subaru forester,4,gas,241000.0,manual,wagon,white,1,2018-10-11,15,salvage
2500,1999,subaru outback,4,gas,150000.0,automatic,wagon,blue,1,2018-09-15,22,fair
28900,2015,gmc sierra 1500,8,gas,99000.0,automatic,pickup,white,1,2018-06-28,110,good
18000,1966,ford mustang,8,gas,68400.0,automatic,coupe,red,0,2018-06-17,19,good
9800,2007,chevrolet silverado,8,gas,171580.0,automatic,truck,white,1,2019-01-03,23,fair
19995,2006,gmc sierra 2500hd,8,diesel,145500.0,automatic,pickup,black,1,2018-10-23,35,fair
8799,2010,toyota rav4,4,gas,168000.0,automatic,SUV,red,1,2019-01-31,36,fair
7599,2007,jeep grand cherokee laredo,8,gas,122000.0,automatic,SUV,silver,1,2019-01-22,33,fair
6999,2012,ford focus se,4,gas,79000.0,automatic,sedan,white,0,2018-07-19,32,good
5995,2006,jeep liberty,6,gas,78708.0,automatic,SUV,black,1,2018-09-09,17,good
9500,2006,chrysler 300,8,gas,135000.0,automatic,sedan,black,0,2018-11-06,20,fair
3300,1996,jeep cherokee,6,gas,207000.0,automatic,SUV,white,1,2018-06-24,95,salvage
1500,2005,chrysler town & country,4,gas,196000.0,automatic,mini-van,blue,0,2018-07-10,12,salvage
3525,2010,chevrolet impala,6,gas,173061.0,automatic,sedan,silver,0,2018-08-03,14,fair
2945,2008,ford focus,4,gas,160567.0,automatic,sedan,silver,0,2019-04-19,25,fair
23999,2017,ram 1500,8,gas,64000.0,automatic,pickup,blue,1,2018-06-22,53,good
37995,2015,jeep wrangler,6,gas,37075.0,automatic,SUV,yellow,1,2018-09-29,42,excellent
26000,2016,chevrolet silverado 1500,6,gas,46000.0,automatic,truck,silver,1,2018-07-18,70,good
9500,2004,ford f-250,8,diesel,153000.0,automatic,pickup,white,1,2018-12-22,7,fair
8995,2013,chevrolet traverse,6,gas,138802.0,automatic,SUV,silver,1,2018-11-17,31,fair
7750,2008,honda accord,6,gas,130000.0,automatic,sedan,black,0,2018-08-31,77,fair
8995,2013,ford fusion se,6,gas,162255.0,automatic,sedan,red,0,2018-09-11,41,fair
11995,2016,chevrolet malibu,4,gas,83811.0,automatic,sedan,black,0,2018-12-13,12,good
12750,2011,chevrolet silverado 1500,8,gas,116000.0,automatic,truck,blue,1,2018-10-02,9,fair
11875,2000,chevrolet silverado,8,gas,98000.0,automatic,pickup,Unknown,0,2018-05-17,78,good
19500,2012,chevrolet camaro lt coupe 2d,6,gas,16684.0,other,coupe,black,0,2019-04-06,115,excellent
9997,2012,jeep grand cherokee,6,gas,147703.0,automatic,SUV,black,1,2018-12-28,83,fair
7388,2012,ford focus se,4,gas,79000.0,automatic,hatchback,Unknown,0,2019-01-03,73,good
4995,2010,honda civic lx,4,gas,206000.0,automatic,sedan,grey,0,2018-06-06,56,salvage
16500,2010,ford f-250,8,gas,96000.0,automatic,truck,silver,1,2019-01-30,44,good
33995,2012,ford f-250 super duty,8,diesel,79194.0,automatic,pickup,black,1,2018-08-19,21,good
38003,2015,chevrolet tahoe,8,gas,55297.0,automatic,SUV,red,1,2019-01-23,43,good
1200,1998,dodge dakota,8,gas,124500.0,automatic,pickup,Unknown,1,2018-11-24,13,fair
12900,2007,ford f-150,8,gas,143000.0,automatic,truck,black,1,2018-09-01,103,fair
1100,1998,jeep grand cherokee,6,gas,187000.0,automatic,SUV,red,1,2018-09-28,12,salvage
20995,2004,gmc sierra 2500hd,8,gas,71519.0,automatic,truck,blue,1,2018-10-17,17,good
29995,2015,chevrolet silverado 1500,8,gas,73745.0,automatic,truck,grey,1,2019-02-20,85,good
19995,2013,nissan frontier,6,gas,52316.0,automatic,truck,white,1,2018-07-09,42,good
8290,2011,toyota corolla,4,gas,77728.0,automatic,sedan,red,0,2018-10-07,16,good
8000,1999,ram 2500,6,diesel,289500.0,manual,pickup,white,1,2018-06-03,44,salvage
22000,2011,ford f350,8,diesel,24000.0,automatic,truck,white,1,2018-08-22,48,excellent
19995,2013,gmc sierra 1500,8,gas,79105.0,automatic,pickup,blue,1,2018-08-01,58,good
1700,1996,toyota camry,4,gas,93231.0,automatic,sedan,Unknown,0,2019-04-16,20,good
4200,2004,ford f250 super duty,8,gas,38100.0,automatic,truck,Unknown,1,2018-08-23,31,excellent
3500,1997,ford ranger,4,gas,144451.0,manual,pickup,grey,0,2018-09-16,44,fair
5900,2004,toyota camry,4,gas,52000.0,automatic,sedan,Unknown,0,2019-01-30,24,good
3295,1999,ford f-150,8,gas,170000.0,automatic,truck,red,1,2018-08-28,9,fair
17498,2009,jeep wrangler,6,gas,131178.0,other,SUV,orange,1,2019-03-06,15,fair
21995,2012,ford f-150,6,gas,110988.0,automatic,pickup,Unknown,1,2018-06-30,22,fair
4500,2003,chevrolet suburban,8,gas,200000.0,automatic,SUV,grey,1,2018-09-02,25,salvage
12900,2006,toyota tundra,8,gas,157200.0,automatic,truck,grey,1,2018-12-21,38,fair
5900,2007,bmw x5,6,gas,165.0,automatic,SUV,grey,1,2018-11-28,70,like new
7999,2011,gmc acadia,6,gas,149000.0,automatic,SUV,white,1,2018-07-03,18,fair
5999,2009,buick enclave,6,gas,145000.0,automatic,SUV,silver,0,2018-08-07,17,fair
6999,2014,dodge grand caravan,6,gas,130000.0,automatic,mini-van,blue,0,2019-01-10,25,fair
8599,2013,chevrolet equinox,4,gas,78000.0,automatic,SUV,black,0,2018-08-07,54,good
6999,2011,buick enclave,6,gas,148000.0,automatic,SUV,white,1,2018-07-29,40,fair
5999,2009,chevrolet traverse,6,gas,185000.0,automatic,SUV,blue,1,2018-08-23,11,salvage
13995,2013,honda pilot,6,gas,93714.0,automatic,SUV,black,0,2019-03-06,62,good
31750,2011,gmc sierra 2500hd,8,diesel,81777.0,automatic,pickup,Unknown,1,2019-04-09,33,good
12995,2015,ford escape,4,gas,110205.0,automatic,SUV,silver,1,2019-03-30,38,fair
8995,2008,honda cr-v,4,gas,172114.0,automatic,SUV,blue,1,2019-03-15,87,fair
4850,1995,gmc sierra 1500,8,gas,167980.0,manual,truck,Unknown,1,2018-12-25,56,fair
7750,2008,honda accord,6,gas,130000.0,automatic,sedan,black,0,2019-04-12,34,fair
5200,1993,ford f-250 super duty,8,gas,150000.0,manual,pickup,Unknown,1,2018-07-23,84,fair
5995,2009,toyota sienna,6,gas,155500.0,automatic,mini-van,blue,1,2018-07-05,36,fair
4600,2001,chevrolet silverado 1500,8,gas,255.0,automatic,truck,grey,1,2018-09-13,121,like new
14995,2010,ford f-150,8,gas,113000.0,automatic,truck,Unknown,1,2019-04-06,50,fair
19995,2013,ford f-150,6,gas,111600.0,automatic,truck,red,1,2019-01-23,57,fair
25995,2015,ford f-150,6,gas,73000.0,automatic,truck,Unknown,1,2018-06-25,16,good
19995,2015,ford f-150,6,gas,136902.0,automatic,truck,silver,1,2018-12-23,61,fair
3599,2010,chevrolet impala,6,gas,171000.0,automatic,sedan,blue,0,2018-12-14,110,fair
39995,2013,ram 3500,6,diesel,101766.0,automatic,pickup,black,1,2018-08-28,34,fair
28995,2014,chevrolet silverado 1500,8,gas,65203.0,automatic,pickup,brown,1,2018-10-09,5,good
7500,1987,chevrolet corvette,8,gas,132000.0,automatic,convertible,red,0,2019-04-16,17,fair
7995,2011,ford fusion,6,gas,111700.0,automatic,sedan,Unknown,0,2019-03-16,21,fair
18800,2017,nissan rogue,4,gas,26896.0,automatic,SUV,blue,1,2019-01-22,54,excellent
22990,2014,ram 3500,8,gas,120531.0,automatic,pickup,white,1,2018-05-15,107,fair
18998,2013,ram 1500,8,gas,91617.0,automatic,truck,blue,1,2018-12-22,54,good
27863,2013,ram 2500,8,gas,91433.0,automatic,truck,black,1,2019-01-27,14,good
16995,2012,chevrolet tahoe,8,gas,135635.0,automatic,SUV,silver,1,2018-11-03,91,fair
25995,2014,jeep wrangler unlimited,6,gas,39089.0,automatic,SUV,blue,1,2018-05-06,59,excellent
3750,2003,jeep grand cherokee,8,gas,177000.0,automatic,SUV,black,1,2018-08-26,13,fair
18500,2007,chevrolet silverado 2500hd,8,diesel,189000.0,automatic,truck,red,1,2019-03-06,31,salvage
8497,2014,ford taurus,6,gas,136774.0,automatic,sedan,black,1,2018-12-06,65,fair
8997,2016,ford fusion,4,gas,105757.0,automatic,sedan,white,0,2018-06-28,32,fair
10995,2013,ford explorer,6,gas,110737.0,automatic,SUV,white,1,2018-12-13,12,fair
11000,2013,chevrolet camaro,6,gas,48000.0,manual,coupe,red,0,2018-10-28,25,good
18995,2011,jeep wrangler unlimited,6,gas,98398.0,automatic,SUV,Unknown,1,2019-03-30,123,good
6995,2002,gmc sierra 1500,6,gas,137628.0,automatic,truck,green,0,2019-02-27,121,fair
16995,2010,chevrolet silverado 2500hd,8,gas,104750.0,automatic,truck,blue,1,2018-05-27,20,fair
22995,2013,chevrolet silverado 1500,8,gas,97019.0,automatic,pickup,green,1,2019-01-09,43,good
27995,2017,ford f-150,8,gas,58571.0,automatic,pickup,white,1,2018-10-05,49,good
19995,2012,ram 1500,8,gas,124839.0,automatic,pickup,white,1,2018-07-12,53,fair
